productId,productName,brand,metaTagDescription,description,categories,linkText,link,filtered_categories
3924,Escova Elétrica Sônica Adulta - Health Pro Multi Saúde - HC102,Multilaser Saúde,Para a limpeza dos dentes 2 vezes mais eficaz que as escovas comuns com 15.000 movimentos por minuto. Adquira já!,Para a limpeza dos dentes 2 vezes mais eficaz que as escovas comuns com 15.000 movimentos por minuto. Cabeça oval;1 pilha AA e à prova d’água (IPX7);Refil extra na embalagem: 2;Com tecnologia IPX7 que garante que a escova pode ser mergulhada em até 1 metro de profundidade sem perder o funcionamento;15 mil movimentos sônicos por minuto que quebram a placa bacteriana;Cerdas macias que não machucam a boca;Funcionamento via 1 pilha AA;Reduz em até 3x as manchas e a placa bacteriana dos dentes.Imagens meramente ilustrativas.,"['/Multilaser/Saúde e Bem Estar/Higiene Bucal/Escova Elétrica/', '/Multilaser/Saúde e Bem Estar/Higiene Bucal/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",escova-dental-eletrica-vibratoria-health-pro-multilaser-saude-hc102,https://multilaser.vtexcommercestable.com.br/escova-dental-eletrica-vibratoria-health-pro-multilaser-saude-hc102/p,"['MULTILASER', 'HIGIENE BUCAL', 'SAUDE E BEM ESTAR', 'ESCOVA ELETRICA']"
3923,Pen Drive 2 em 1 Leitor USB + Cartão de Memória Classe 10 64GB Preto Multi - MC164,Multilaser,"Leve para qualquer lugar, salve fotos, músicas e vídeos. Feito para armazenar muito mais dos seus arquivos!","Leve para qualquer lugar, salve fotos, músicas e vídeos. Feito para armazenar muito mais dos seus arquivos!Ideal para gravação de vídeos em HD e em Full HD. 10 anos de garantia.Imagens meramente ilustrativas.","['/Multilaser/Informática e Tablets/Informática e Acessórios/Mídias e Pendrive/', '/Multilaser/Informática e Tablets/Informática e Acessórios/', '/Multilaser/Informática e Tablets/', '/Multilaser/']",pendrive-2-em-1-leitor-usb-cartao-de-memoria-64gb-preto-multi-mc164,https://multilaser.vtexcommercestable.com.br/pendrive-2-em-1-leitor-usb-cartao-de-memoria-64gb-preto-multi-mc164/p,"['MULTILASER', 'MIDIAS E PENDRIVE', 'INFORMATICA E TABLETS', 'INFORMATICA E ACESSORIOS']"
3891,Óleo Essencial de Eucalipto 10 ml Multi Saúde - HC128,Multilaser Saúde,"Óleo extraído da folha, através da destilação a vapor.","Sinta a natureza pertinho de você!Óleo extraído da folha, através da destilação a vapor.100% puro e natural.Para usar na aromaterapia, no banho, massagem e no skin care misturado com hidratantes e séruns.Na aromaterapia:Estimula o sistema nervoso intensificando o senso de foco de atenção.Funciona como repelente natural contra insetos.Na pele:Reduz a inflamação de áreas da pele.Estimula a cicatrização de machucados e lesões.Possui ação antimicrobiana.Como usar o óleo essencial de Eucalipto?PARA MASSAGEM: Misture algumas gotas com o seu óleo de massagem preferido, como o de côco, jojoba e Argan.PARA AROMATERAPIA: Pingue de 2 a 3 gotas de óleo essencial no local indicado do seu difusor de aromas ou umidificador.PARA O BANHO: Pingue algumas gotas do óleo na sua banheira cheia de águaPARA A PELE: Adicione uma gota do óleo nos produtos preferidos da sua rotina de skin care.AVISO: Uso externo, proibido ingerir. Evite contato direto com os olhos, caso ocorra lave com água em abundância. Não aplique o produto diretamente na pele e sim misturado com outros cremes, hidratantes e séruns.Imagens meramente ilustrativas.","['/Multilaser/Saúde e Bem Estar/Aromaterapia/Óleos Essenciais/', '/Multilaser/Saúde e Bem Estar/Aromaterapia/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",oleo-essencial-de-eucalipto-bem-estar-10ml-multi-saude-hc128,https://multilaser.vtexcommercestable.com.br/oleo-essencial-de-eucalipto-bem-estar-10ml-multi-saude-hc128/p,"['MULTILASER', 'OLEOS ESSENCIAIS', 'SAUDE E BEM ESTAR', 'AROMATERAPIA']"
3890,Óleo Essencial de Tea Tree 10ml Multi Saúde - HC127,Multilaser Saúde,inta a natureza pertinho de você! Óleo que energiza a mente. Adquira já com a Multi Saúde!,"Sinta a natureza pertinho de você!Óleo que energiza a mente.100% puro e natural.Para usar na aromaterapia, no banho, massagem e no skin care misturado com hidratantes e séruns.Na aromaterapia:Com propriedades refrescantes que energizam a mente.Na pele e cabelo:Auxilia no equilíbrio da oleosidade da pele.Auxilia no controle de espinhas.Como usar o óleo essencial de Tea Tree?PARA MASSAGEM: Misture algumas gotas com o seu óleo de massagem preferido, como o de coco, jojoba e Argan.PARA AROMATERAPIA: Pingue de 2 a 3 gotas de óleo essencial no local indicado do seu difusor de aromas ou umidificador.PARA O BANHO: Pingue algumas gotas do óleo na sua banheira cheia de águaPARA A PELE: Adicione uma gota do óleo nos produtos preferidos da sua rotina de skin care.AVISO: Uso externo, proibido ingerir. Evite contato direto com os olhos, caso ocorra lave com água em abundância. Não aplique o produto diretamente na pele e sim misturado com outros cremes, hidratantes e séruns.Imagens meramente ilustrativas.","['/Multilaser/Saúde e Bem Estar/Aromaterapia/Óleos Essenciais/', '/Multilaser/Saúde e Bem Estar/Aromaterapia/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",oleo-essencial-de-tea-tree-10ml-multi-saude-hc127,https://multilaser.vtexcommercestable.com.br/oleo-essencial-de-tea-tree-10ml-multi-saude-hc127/p,"['MULTILASER', 'OLEOS ESSENCIAIS', 'SAUDE E BEM ESTAR', 'AROMATERAPIA']"
3889,Óleo Essencial De Capim Limão 10 ml Multi Saúde - HC126,Multilaser Saúde,"O óleo essencial Essential Air Capim Limão da linha Multi Saúde é 100% puro e natural, extraído da folha do Capim Limão estimula o foco e a atenção!","Sinta a natureza pertinho de você!Óleo extraído da folha, através da destilação a vapor.100% puro e natural.Para usar na aromaterapia, no banho, massagem e no skin care misturado com hidratantes e séruns.Na aromaterapia:Estimula o sistema nervoso intensificando o senso de foco de atenção.Funciona como repelente natural contra insetos.Na pele:Reduz a acne e a abertura dos poros.Equilibra a oleosidade da pele.Possui ação antimicrobiana.Como usar o óleo essencial de capim limão?PARA MASSAGEM: Misture algumas gotas com o seu óleo de massagem preferido, como o de côco, jojoba e Argan.PARA AROMATERAPIA: Pingue de 2 a 3 gotas de óleo essencial no local indicado do seu difusor de aromas ou umidificador.PARA O BANHO: Pingue algumas gotas do óleo na sua banheira cheia de águaPARA A PELE: Adicione uma gota do óleo nos produtos preferidos da sua rotina de skin care.AVISO: Uso externo, proibido ingerir. Evite contato direto com os olhos, caso ocorra lave com água em abundância. Não aplique o produto diretamente na pele e sim misturado com outros cremes, hidratantes e séruns.Imagens meramente ilustrativas.","['/Multilaser/Saúde e Bem Estar/Respiração/Óleos Essenciais/', '/Multilaser/Saúde e Bem Estar/Respiração/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",oleo-essencial-de-capim-limao-bem-estar-10ml-multi-saude-hc126,https://multilaser.vtexcommercestable.com.br/oleo-essencial-de-capim-limao-bem-estar-10ml-multi-saude-hc126/p,"['MULTILASER', 'RESPIRACAO', 'SAUDE E BEM ESTAR', 'OLEOS ESSENCIAIS']"
3881,Escova Elétrica Rotacional Deep Clean Multi Saúde - HC086,Multilaser Saúde,"Obtenha uma limpeza profunda e eficaz com a Escova Elétrica Deep Clean. Movimentos rotacionais, cerdas médias e redução de manchas para uma saúde bucal completa","A Escova Elétrica Rotacional Deep Clean, é um tipo de escova dental que oferece uma limpeza mais eficaz em comparação com escovas comuns. Com seu design rotacional, realiza mais de 6 mil movimentos por minuto, proporcionando uma limpeza profunda nos dentes.Esta escova é equipada com cerdas médias especialmente projetadas para a eliminação de cáries e gengivite. Sua eficácia é comprovada na redução de até 3 vezes as manchas e a placa bacteriana dos dentes, promovendo uma saúde bucal melhorada.A Escova Elétrica Deep Clean é projetada para uso adulto e possui um formato que se encaixa perfeitamente na boca, garantindo um alcance adequado em todas as áreas dos dentes. Além disso, ela oferece uma maior economia, uma vez que você só precisa trocar o refil a cada 3 meses.Para seu funcionamento, a escova elétrica requer o uso de 2 pilhas AA, proporcionando praticidade no uso diário. A embalagem contém 1 escova dental elétrica e 2 refis extras, garantindo uma longa duração do produto.Com a Escova Elétrica Rotacional Deep Clean, você poderá desfrutar de uma limpeza dental eficiente e uma saúde bucal aprimorada.Imagens Meramente Ilustrativas.","['/Multilaser/Saúde e Bem Estar/Higiene Bucal/Escova Elétrica/', '/Multilaser/Saúde e Bem Estar/Higiene Bucal/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",escova-dental-eletrica-rotacional-deep-clean-multilaser-saude-hc086,https://multilaser.vtexcommercestable.com.br/escova-dental-eletrica-rotacional-deep-clean-multilaser-saude-hc086/p,"['MULTILASER', 'HIGIENE BUCAL', 'SAUDE E BEM ESTAR', 'ESCOVA ELETRICA']"
3821,Mixer De Alimentos 200W 1 Velocidade e Copo De 500ML 127V Vermelho Multi - FP011,Multilaser,Os melhores Eletroportáteis para a sua casa você encontra na Multi. Confira,"Mixer de Alimentos Multi Gourmet Vermelho 127v, desenvolvido para preparar maioneses, vitaminas, sopas e muito mais!Com suas laminas de aço inoxidável, ele é resistente e com alta performance para triturar alimentos, possui design moderno, arrojado, super leve e de manuseio confortável, se tornando ideal para sua rotina. O Anel para pendurar serve para você colocar em um local prático da sua cozinha e de fácil acesso, o botão de velocidade para ter resultados mais eficientes na cozinha, corpo desmontável para facilitar o armazenamento e a limpeza do produto, trava de segurança e proteção da lamina para garantir total segurança na palma de suas mãos.Deixei suas receitas mais práticas e inovadoras.Imagens meramente ilustrativas.","['/Multilaser/Eletroportáteis para sua Casa/Cozinha/Mixer/', '/Multilaser/Eletroportáteis para sua Casa/Cozinha/', '/Multilaser/Eletroportáteis para sua Casa/', '/Multilaser/']",mixer-de-alimentos-200w-1-velocidade-e-copo-de-500ml-vermelho-fp011-multi-127v,https://multilaser.vtexcommercestable.com.br/mixer-de-alimentos-200w-1-velocidade-e-copo-de-500ml-vermelho-fp011-multi-127v/p,"['MULTILASER', 'ELETROPORTATEIS PARA SUA CASA', 'COZINHA', 'MIXER']"
3650,Aspirador de Pó Automotivo 1500pa 12v 60w Função Sólido e Liquido Com Mangueira Vermelho Multilaser - AU607,Multilaser,"Aspirador de Pó Automotivo Multilaser, uma limpeza eficiente no seu carro, principalmente nos cantos mais difíceis.","Aspirador de Pó Automotivo Multilaser, uma limpeza eficiente no seu carro, principalmente nos cantos mais difíceis.Mantenha seu carro sempre limpo e arrumado com o aspirador automotivo da Multilaser, desenvolvido com lâmpada de LED para você conseguir limpar os locais com pouca iluminação, ele conta com potência de 60w garantindo assim, maior economia para você.É um aspirador completo, pois ele tem duas funções, para objetos sólidos e líquidos, limpando qualquer tipo de sujeira que tenha no seu carro.Diga tchau para as sujeiras, fique com seu carro sempre em ordem e cheirosinho. Digno de elogios de todos que entrarem nele.Imagens Meramente Ilustrativas","['/Multilaser/Automotivo/Acessorios Automotivo/Acessórios para Carro/', '/Multilaser/Automotivo/Acessorios Automotivo/', '/Multilaser/Automotivo/', '/Multilaser/']",aspiradorde-po-automotivo-au607,https://multilaser.vtexcommercestable.com.br/aspiradorde-po-automotivo-au607/p,"['MULTILASER', 'ACESSORIOS AUTOMOTIVO', 'AUTOMOTIVO', 'ACESSORIOS PARA CARRO']"
3412,Raquete Elétrica Mata Insetos com Bateria Recarregável Bivolt Multilaser - HC034,Multilaser,A Raquete Elétrica Multilaser mata os insetos indesejados através do choque em 3 níveis de rede que os impedem de fugir.,"A Raquete Elétrica Multilaser mata os insetos indesejados através do choque em 3 níveis de rede que os impedem de fugir.Livre-se dos insetos indesejados de maneira rápida e prática! Luz LED que indica o carregamento, chave de segurança. Para usar aperte apenas 1 botão.*Recarregável via USB.Imagens meramente ilustrativas.","['/Multilaser/Saúde e Bem Estar/Contra Insetos/Raquete Elétrica/', '/Multilaser/Saúde e Bem Estar/Contra Insetos/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",raquete-eletrica-mata-insetos-com-bateria-recarregavel-bivolt-multilaser-hc034,https://multilaser.vtexcommercestable.com.br/raquete-eletrica-mata-insetos-com-bateria-recarregavel-bivolt-multilaser-hc034/p,"['MULTILASER', 'CONTRA INSETOS', 'RAQUETE ELETRICA', 'SAUDE E BEM ESTAR']"
3411,Armadilha Mata Insetos Multi Saúde - HC033,Multilaser,Proteja sua família com a Armadilha Mata Insetos da linha Multilaser Saúde e tenha uma rotina tranquila sem a presença indesejada dos insetos.,Proteja sua família com a Armadilha Mata Insetos da linha Multilaser Saúde e tenha uma rotina tranquila sem a presença indesejada dos insetos.Mata os mosquitos por meio da atração da luz UV e da ventoinha que suga os insetos para dentro da captura. Zumbido de mosquitos nunca mais!Não emite odores nem gases nocivos à saúde;Alça de apoio para ser pendurado em qualquer lugar;Botão liga/desliga;Funcionamento: Bivolt.Imagens meramente ilustrativas.,"['/Multilaser/Saúde e Bem Estar/Contra Insetos/Mata Insetos Elétrico/', '/Multilaser/Saúde e Bem Estar/Contra Insetos/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",armadilha-mata-insetos-multilaser-saude-hc033,https://multilaser.vtexcommercestable.com.br/armadilha-mata-insetos-multilaser-saude-hc033/p,"['MULTILASER', 'CONTRA INSETOS', 'SAUDE E BEM ESTAR', 'MATA INSETOS ELETRICO']"
3401,"Aparador de Pelos Multigroom, Multifuncional 9 em 1 c/ Base Carregadora Bivolt Multi - EB11",Multilaser,"Mantenha o seu visual ideal com praticidade com o Aparador de pelos Multigroom 9 em 1 da Multilaser MenCare! Possui 9 funções, para cada necessidade diária.","Mais praticidade na hora de se cuidar. É Bivolt, recarregável e possui 9 funções e um único produto!1- APARADOR DE SOBRANCELHAS(3/4/5 mm) Diminui o volume da sobrancelha;2- ACESSÓRIO PARA RECORTEIdeal para desenhar o contorno da barba, sobrancelhas e bigode;3- APARADOR DE DETALHESAlcança os pelos mais difíceis para um desenho perfeito;4- LÂMINA APARADORAIdeal para utilizar em pelos de todo o corpo e rosto;5- PENTE AJUSTÁVELCom vários níveis de altura de corte;6- LÂMINA DE CORTEPerfeita para aparar a barba por completo ou para utilizar em áreas maiores do corpo;7- MICRO BARBEADORApara os pelos rentes à pele.8- APARADOR DE PELOS DE NARIZ E ORELHASRemove pelos indesejados do nariz e ouvido.9- PENTE AJUSTÁVEL PEQUENOPossui vários níveis de altura de corte para aparar os pelos como você quiser.Imagens meramente ilustrativas.","['/Multilaser/Beleza/Barbearia/Aparadores de Pelos/', '/Multilaser/Beleza/Barbearia/', '/Multilaser/Beleza/', '/Multilaser/']",aparador-de-pelos-multigroom-multifuncional-9-em-1-com-base-carregadora-uso-cabelo-barba-e-corpo-multilaser-bivolt-cinza-eb11,https://multilaser.vtexcommercestable.com.br/aparador-de-pelos-multigroom-multifuncional-9-em-1-com-base-carregadora-uso-cabelo-barba-e-corpo-multilaser-bivolt-cinza-eb11/p,"['MULTILASER', 'BARBEARIA', 'BELEZA', 'APARADORES DE PELOS']"
2827,Celular Flip Vita Multilaser Dual Chip MP3 Azul- P9020,Multilaser,"Celular Multilaser Flip Vita, desenvolvido para atender a melhor idade, tela de 2,4”, teclado numérico e  botão para emergências.","O celular Multilaser Flip Vita reúne as principais características para trazer versatilidade e segurança ao seu dia a dia.Desenvolvido para atender a melhor idade, possui tela de 2,4”, teclado numérico largo e preciso para facilitar a digitação. Além disso, fala os números ao digitar, para não ocorrer engano na hora de falar com aquela pessoa especial.Pensando na praticidade em cada momento, o Flip Vita vem equipado com a função lanterna, para qualquer momento de necessidade em ambientes sem luz. O novo celular da Multilaser conta ainda com botão para emergências que, ao acioná-lo, envia mensagens e faz ligações para os contatos pré-cadastrados.Imagens meramente ilustrativas.","['/Multilaser/Smartphones e Celulares/Celulares/Linha VITA/', '/Multilaser/Smartphones e Celulares/Celulares/', '/Multilaser/Smartphones e Celulares/', '/Multilaser/']",celular-flip-vita-dual-chip-mp3-azul-multilaser-p9020,https://multilaser.vtexcommercestable.com.br/celular-flip-vita-dual-chip-mp3-azul-multilaser-p9020/p,"['MULTILASER', 'SMARTPHONES E CELULARES', 'LINHA VITA', 'CELULARES']"
1795,Massageador Corporal Body Fit 127v Multi Saúde - HC004,Multilaser,O massageador corporal Body Fit da linha Multilaser Saúde é o seu melhor amigo para relaxar e tirar o stress da rotina!,"Massageador Corporal Body Fit 110v Multilaser Saúde - HC004O Massageador Body Fit é completo quando o assunto é revigorar as energias e manter o corpo em equilíbrio. Ele oferece 3 tipos de massagens rotacionais com até 5 níveis de intensidade para relaxar todo o corpo, modelar, melhorar a circulação e proporcionar deliciosas sensações de bem-estar. Com design compacto, é leve e prático de usar, tornando possível a automassagem, com o deslizar suave pela pele e todas as partes do corpo.Possui motor elétrico de alta rotação e sistema orbital de 360°, que aumentam a eficiência da massagem localizada, além de 3 discos massageadores, removíveis para a fácil higienização e específicos para cada região. Disco Liso: para massagens delicadas na nuca, ombros e pescoço; Disco Onda: para massagens vigorosas (simula o movimento Shiatsu), melhora a circulação sanguínea, ideal para as costas e pés. Discos Massageadores Cilíndricos: massagem localizada, com a drenagem linfática, com a utilização de cremes/óleos, pois auxilia na absorção dos mesmos. *O Body Fit ainda acompanha tela de proteção para áreas delicadas, como nuca e pescoço, evitando que os cabelos enrosquem no aparelho, e áreas com pelos.Imagens meramente ilustrativas.","['/Multilaser/Saúde e Bem Estar/Tratamento Muscular/Massageador de Corpo/', '/Multilaser/Saúde e Bem Estar/Tratamento Muscular/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",massageador-corporal-body-fit-110v-multilaser-saude-hc004,https://multilaser.vtexcommercestable.com.br/massageador-corporal-body-fit-110v-multilaser-saude-hc004/p,"['MULTILASER', 'MASSAGEADOR DE CORPO', 'SAUDE E BEM ESTAR', 'TRATAMENTO MUSCULAR']"
1083,Pen Drive Twist 64GB USB Leitura 10MB/s e Gravação 3MB/s Preto Multilaser - PD590,Multilaser,Pen Drive Twist 64GB USB Preto Multilaser,"Com capacidade generosa de 64GB, o pen drive Twist da Multilaser facilita a sua vida. Faça backup, transfira dados, compartilhe suas fotos, filmes, músicas, dados pessoais, com USB 2.0 aonde quer que você vá.Imagens Meramente Ilustrativas","['/Multilaser/Informática e Tablets/Informática e Acessórios/Mídias e Pendrive/', '/Multilaser/Informática e Tablets/Informática e Acessórios/', '/Multilaser/Informática e Tablets/', '/Multilaser/']",pen-drive-twist-64gb-usb-leitura-10mbs-e-gravao-3mbs-preto-multilaser-pd590,https://multilaser.vtexcommercestable.com.br/pen-drive-twist-64gb-usb-leitura-10mbs-e-gravao-3mbs-preto-multilaser-pd590/p,"['MULTILASER', 'MIDIAS E PENDRIVE', 'INFORMATICA E TABLETS', 'INFORMATICA E ACESSORIOS']"
712,Pen Drive Twist 32GB USB Leitura 10MB/s e Gravação 3MB/s Preto Multilaser - PD589,Multilaser,Pen Drive Twist 32GB USB Preto Multilaser,"Com capacidade generosa de 32GB, o pen drive Twist da Multilaser facilita a sua vida. Faça backup, transfira dados, compartilhe suas fotos, filmes, músicas, dados pessoais, com USB 2.0 aonde quer que você vá.Imagens meramente ilustrativas","['/Multilaser/Informática e Tablets/Informática e Acessórios/Mídias e Pendrive/', '/Multilaser/Informática e Tablets/Informática e Acessórios/', '/Multilaser/Informática e Tablets/', '/Multilaser/']",pen-drive-twist-32gb-usb-leitura-10mbs-e-gravao-3mbs-preto-multilaser-pd589,https://multilaser.vtexcommercestable.com.br/pen-drive-twist-32gb-usb-leitura-10mbs-e-gravao-3mbs-preto-multilaser-pd589/p,"['MULTILASER', 'MIDIAS E PENDRIVE', 'INFORMATICA E TABLETS', 'INFORMATICA E ACESSORIOS']"
636,Pendrive Twist 128gb Preto Multilaser - PD591,Multilaser,"O Pendrive Twist conta com 128gb é perfeito para que você criar playlists, armazenar arquivos ou até mesmo criar um álbum de fotos digita. Adquira já o seu!","Estruturado em material resistente com proteção, o Pendrive Twist 128gb Multilaser conta com design discreto, além de ser compacto ele possui acabamento em preto fosco, com fácil encaixe, proteção em metal e detalhe vazado em alça para facilitar que ele seja preso a chaveiros ou mochilas. Armazene com mais segurança seus arquivos, salve playlists ou até mesmo crie álbum de fotos digitais.","['/Multilaser/Informática e Tablets/Informática e Acessórios/Mídias e Pendrive/', '/Multilaser/Informática e Tablets/Informática e Acessórios/', '/Multilaser/Informática e Tablets/', '/Multilaser/']",pendrive-twist-128gb-preto-multilaser-pd591,https://multilaser.vtexcommercestable.com.br/pendrive-twist-128gb-preto-multilaser-pd591/p,"['MULTILASER', 'MIDIAS E PENDRIVE', 'INFORMATICA E TABLETS', 'INFORMATICA E ACESSORIOS']"
464,Pilhas Recarregáveis AA 2500Mah com 4 Unidades Multilaser - CB052,Multilaser,"Carregamento leve, compacto e fácil de usar, oferece um bom desempenho e velocidade em seu carregamento.","Carregamento leve, compacto e fácil de usar, oferece um bom desempenho e velocidade em seu carregamento.Pack com 4 pilhas recarregáveis tipo AA de 2500 mAh, ideais para uso em maquinas digitais. mouse e teclado sem fio.  Podem ser recarregadas mais de 1000 vezes gerando grande economia e conveniência.  O tempo de carga varia de acordo com o carregador utilizado.*Imagens Meramente Ilustrativas*","['/Multilaser/Informática e Tablets/Informática e Acessórios/Carregadores, Cabos e Fontes/', '/Multilaser/Informática e Tablets/Informática e Acessórios/', '/Multilaser/Informática e Tablets/', '/Multilaser/']",pilhas-recarregaveis-2500mah-com-4-unidades-cb052,https://multilaser.vtexcommercestable.com.br/pilhas-recarregaveis-2500mah-com-4-unidades-cb052/p,"['MULTILASER', 'INFORMATICA E TABLETS', 'CARREGADORES, CABOS E FONTES', 'INFORMATICA E ACESSORIOS']"
463,Pilhas Recarregáveis AAA 1000Mah com 4 Unidades Multi - CB050,Multilaser,Muitos equipamentos eletrônicos necessitam de pilhas para o seu funcionamento. Como por exemplo as câmeras fotográficas.,"Muitos equipamentos eletrônicos necessitam de pilhas para o seu funcionamento.Como por exemplo as câmeras fotográficas, principalmente as profissionais que não podem ficar descarregadas no meio de um evento.Pensando nisso, trouxemos um kit com 4 pilhas recarregáveis.Faz aproximadamente 1.000 ciclos de recarga e não tem efeito memória. Ideal para câmeras digitais, reprodutores de áudio, rádios intercomunicadores, GPS e outros equipamentos.As pilhas recarregáveis podem ser utilizadas em qualquer aparelho que use o formato AAA. Imagens meramente ilustrativas.","['/Multilaser/Informática e Tablets/Informática e Acessórios/Acessórios e Componentes/', '/Multilaser/Informática e Tablets/Informática e Acessórios/', '/Multilaser/Informática e Tablets/', '/Multilaser/']",pilhas-recarregaveis-aaa-1000mah-com-4-unidades-multi-cb050,https://multilaser.vtexcommercestable.com.br/pilhas-recarregaveis-aaa-1000mah-com-4-unidades-multi-cb050/p,"['MULTILASER', 'INFORMATICA E TABLETS', 'INFORMATICA E ACESSORIOS', 'ACESSORIOS E COMPONENTES']"
14216,"Smartphone Nokia C12 4G 64 GB + Até 4 GB RAM* Tela 6,3"" HD+ Câmera com IA Android Desbloqueio Facial - Cinza - NK120",Nokia,"Confiante por dentro e por fora, mais resistente contra quedas acidentais comparado com a concorrência!","O Smartphone Nokia C12 é uma combinação elegante de tecnologia avançada e design contemporâneo, projetado para oferecer uma experiência móvel excepcional.Com uma tela generosa de 6,3 polegadas HD+, você será imerso em imagens nítidas e cores vibrantes, tornando a visualização de vídeos, fotos e jogos uma verdadeira delícia.Alimentado por um processador Octa-Core de 1,6 GHz, este dispositivo oferece um desempenho rápido e eficiente para executar múltiplas tarefas com facilidade. Com conectividade 4G, GPS e Bluetooth 5.1, você estará sempre conectado e pronto para explorar o mundo digital de maneira suave e fluida.A memória RAM de até 4 GB garante uma operação suave e ágil, mesmo durante as tarefas mais exigentes. Com uma configuração inteligente de 2 GB de RAM física e 2 GB de RAM virtual, você terá espaço suficiente para armazenar e acessar seus aplicativos e arquivos rapidamente.Com uma capacidade total de armazenamento de 64 GB, você poderá guardar uma grande quantidade de fotos, vídeos, aplicativos e muito mais. E se precisar de espaço adicional, o Smartphone Nokia C12 oferece suporte para cartões SD de até 256 GB, permitindo que você expanda seu armazenamento conforme necessário.Aprimore suas habilidades fotográficas com a câmera com IA do Nokia C12. A câmera frontal de 5 MP captura selfies incríveis, enquanto a câmera traseira de 8 MP permite que você registre momentos especiais com detalhes impressionantes. A tecnologia de Inteligência Artificial aprimora automaticamente suas fotos, garantindo resultados impressionantes em todas as situações.Com uma bateria de 3000 mAh, você poderá usar seu smartphone ao longo do dia sem se preocupar com a carga. O sistema operacional Android™ 12 (Go Edition) oferece uma experiência fluida e otimizada, permitindo que você aproveite ao máximo todos os recursos do seu dispositivo.O desbloqueio facial adiciona um nível extra de conveniência e segurança, permitindo que você acesse seu smartphone de forma rápida e segura com apenas um olhar. Além disso, o kit completo inclui uma capa protetora, película de tela, fones de ouvido, carregador e cabo, proporcionando tudo o que você precisa para começar sua jornada com o Smartphone Nokia C12.O Smartphone Nokia C12 combina um desempenho sólido, recursos de câmera avançados e um design elegante para oferecer uma experiência móvel excepcional. Com sua tela HD+ imersiva, poder de processamento confiável e recursos de armazenamento expansíveis, este smartphone é ideal para aqueles que buscam funcionalidade e estilo em um único pacote.Imagens meramente ilustrativas.","['/Nokia/Smartphone/', '/Nokia/']",smartphone-nokia-c12-64gb-tela-6-cinza-nk120,https://multilaser.vtexcommercestable.com.br/smartphone-nokia-c12-64gb-tela-6-cinza-nk120/p,"['SMARTPHONE', 'NOKIA']"
13944,Combo Mobilidade - Bicicleta Elétrica Santiago Aro 29 Quadro 17 350W com Kit Elétrico Bicicleta Atrio - BI2090K,Atrio,Aproveite esse combo imperdível!,"Procurando uma bike elétrica para sua mobilidade diária, com boa autonomia de bateria e opções de assistência para as diferentes rotas na cidade? Conheça o modelo Santiago da Atrio.Para entregar praticidade e segurança, a bike tem um motor de 350W de potência, autonomia de até 90km em 21 velocidades com câmbio Shimano. Você pode acompanhar todas as informações da bicicleta e do seu pedal, como distância, tempo de percurso, nível de bateria e potência do motor, em seu ciclo computador, localizado no guidão, que também serve para controlar a iluminação integrada e os níveis de assistência do motor.A Bike Elétrica Santiago possui selim ergonômico, iluminação frontal, pedal assistido ultra sensível, freio a disco, aro 29”, quadro 17"" e suspensão dianteira.Acompanha Kit Elétrico, composto por uma bateria de 350W 10Ah 21V, um carregador e chaves.Garanta já!Imagens meramente ilustrativas.","['/Atrio/Mobilidade/Bicicletas Elétricas/Mtb/', '/Atrio/Mobilidade/Bicicletas Elétricas/', '/Atrio/Mobilidade/', '/Atrio/']",combo-mobilidade-bicicleta-eletrica-santiago-aro-29-350w-com-kit-eletrico-bicicleta-atrio-bi2090k,https://multilaser.vtexcommercestable.com.br/combo-mobilidade-bicicleta-eletrica-santiago-aro-29-350w-com-kit-eletrico-bicicleta-atrio-bi2090k/p,"['ATRIO', 'MOBILIDADE', 'BICICLETAS ELETRICAS', 'MTB']"
